Source;Target;Type;Weight
3957;4993;Directed;1
3957;5478;Directed;1
3957;5793;Directed;1
3957;6175;Directed;1
3957;6176;Directed;1
3958;186;Directed;1
3958;961;Directed;1
3958;1280;Directed;1
3958;2560;Directed;1
3958;2686;Directed;1
3958;2744;Directed;1
3958;3075;Directed;1
3958;4379;Directed;1
3958;6140;Directed;1
3958;6346;Directed;1
3959;147;Directed;1
3959;165;Directed;1
3959;410;Directed;1
3959;566;Directed;1
3959;763;Directed;1
3959;1551;Directed;1
3959;1959;Directed;1
3959;3060;Directed;1
3959;6177;Directed;1
3962;187;Directed;1
3962;190;Directed;1
3962;610;Directed;1
3962;863;Directed;1
3962;1054;Directed;1
3962;1813;Directed;1
3962;3006;Directed;1
3962;3399;Directed;1
3962;4258;Directed;1
3962;6178;Directed;1
3964;6179;Directed;1
3968;812;Directed;1
3968;834;Directed;1
3968;935;Directed;1
3968;977;Directed;1
3968;1165;Directed;1
3968;3590;Directed;1
3968;5589;Directed;1
3968;6180;Directed;1
3968;6181;Directed;1
3968;6182;Directed;1
3969;2037;Directed;1
3969;5390;Directed;1
3969;7604;Directed;1
3970;1091;Directed;1
3970;2039;Directed;1
3970;2528;Directed;1
3970;2763;Directed;1
3970;4542;Directed;1
3970;4819;Directed;1
3970;4843;Directed;1
3970;6183;Directed;1
3970;6184;Directed;1
3970;6185;Directed;1
3982;174;Directed;1
3982;648;Directed;1
3982;694;Directed;1
3982;696;Directed;1
3982;761;Directed;1
3982;1055;Directed;1
3982;6078;Directed;1
3982;6079;Directed;1
3982;6080;Directed;1
3982;6081;Directed;1
3983;432;Directed;1
3983;626;Directed;1
3983;1286;Directed;1
3983;1475;Directed;1
3983;2552;Directed;1
3983;2785;Directed;1
3983;2970;Directed;1
3983;3311;Directed;1
3983;4183;Directed;1
3983;6186;Directed;1
3985;261;Directed;1
3985;262;Directed;1
3985;263;Directed;1
3985;264;Directed;1
3985;766;Directed;1
3985;1056;Directed;1
3985;1316;Directed;1
3985;3494;Directed;1
3985;3496;Directed;1
3985;6187;Directed;1
3986;330;Directed;1
3986;614;Directed;1
3986;615;Directed;1
3986;702;Directed;1
3986;1962;Directed;1
3986;2159;Directed;1
3986;2186;Directed;1
3986;3144;Directed;1
3986;4846;Directed;1
3986;6188;Directed;1
3987;388;Directed;1
3987;772;Directed;1
3987;2186;Directed;1
3987;2565;Directed;1
3987;3166;Directed;1
3987;3257;Directed;1
3987;4611;Directed;1
3987;4775;Directed;1
3987;6189;Directed;1
3987;6190;Directed;1
3988;200;Directed;1
3988;204;Directed;1
3988;1401;Directed;1
3988;1429;Directed;1
3988;1579;Directed;1
3988;3268;Directed;1
3988;4856;Directed;1
3988;5781;Directed;1
3988;5799;Directed;1
3988;5902;Directed;1
3989;794;Directed;1
3989;1318;Directed;1
3989;2153;Directed;1
3989;2787;Directed;1
3989;2963;Directed;1
3989;3318;Directed;1
3989;4202;Directed;1
3989;4394;Directed;1
3989;6197;Directed;1
3989;6198;Directed;1
3995;592;Directed;1
3995;1451;Directed;1
3995;1475;Directed;1
3995;3239;Directed;1
3995;4580;Directed;1
3995;4672;Directed;1
3995;5950;Directed;1
3995;6194;Directed;1
3995;6195;Directed;1
3995;6196;Directed;1
3997;620;Directed;1
3997;649;Directed;1
3997;908;Directed;1
3997;3738;Directed;1
3997;5622;Directed;1
3997;6199;Directed;1
3997;6200;Directed;1
3997;6201;Directed;1
3997;6202;Directed;1
3997;6203;Directed;1
3999;567;Directed;1
3999;761;Directed;1
3999;987;Directed;1
3999;1042;Directed;1
3999;1053;Directed;1
3999;1056;Directed;1
3999;1551;Directed;1
3999;2485;Directed;1
3999;5672;Directed;1
3999;5673;Directed;1
4000;1082;Directed;1
4000;2028;Directed;1
4000;2533;Directed;1
4000;4054;Directed;1
4000;5500;Directed;1
4000;6204;Directed;1
4000;6205;Directed;1
4000;6206;Directed;1
4000;6207;Directed;1
4000;6208;Directed;1
4002;537;Directed;1
4002;952;Directed;1
4002;986;Directed;1
4002;1114;Directed;1
4002;1395;Directed;1
4002;2489;Directed;1
4002;6030;Directed;1
4002;6213;Directed;1
4002;6214;Directed;1
4002;6215;Directed;1
4004;6222;Directed;1
4005;67;Directed;1
4005;344;Directed;1
4005;1164;Directed;1
4005;1225;Directed;1
4005;2812;Directed;1
4005;4095;Directed;1
4005;4977;Directed;1
4005;6199;Directed;1
4005;6209;Directed;1
4005;6210;Directed;1
4006;26;Directed;1
4006;493;Directed;1
4006;494;Directed;1
4006;1309;Directed;1
4006;2260;Directed;1
4006;2309;Directed;1
4006;2531;Directed;1
4006;3037;Directed;1
4006;3385;Directed;1
4006;4866;Directed;1
4007;58;Directed;1
4007;92;Directed;1
4007;128;Directed;1
4007;129;Directed;1
4007;131;Directed;1
4007;132;Directed;1
4007;763;Directed;1
4007;1056;Directed;1
4007;1534;Directed;1
4007;2485;Directed;1
4012;354;Directed;1
4013;9;Directed;1
4013;340;Directed;1
4013;1342;Directed;1
4013;1536;Directed;1
4013;2862;Directed;1
4013;3256;Directed;1
4013;4976;Directed;1
4013;5353;Directed;1
4013;6108;Directed;1
4013;6211;Directed;1
4016;106;Directed;1
4016;261;Directed;1
4016;346;Directed;1
4016;348;Directed;1
4016;407;Directed;1
4016;794;Directed;1
4016;989;Directed;1
4016;1054;Directed;1
4016;1055;Directed;1
4019;544;Directed;1
4019;717;Directed;1
4019;919;Directed;1
4019;1907;Directed;1
4019;2414;Directed;1
4019;4391;Directed;1
4019;4526;Directed;1
4019;5575;Directed;1
4019;5595;Directed;1
4019;6212;Directed;1
4020;581;Directed;1
4020;1281;Directed;1
4020;3173;Directed;1
4020;5904;Directed;1
4020;6306;Directed;1
4020;6857;Directed;1
4020;6950;Directed;1
4020;8598;Directed;1
4020;8599;Directed;1
4020;8600;Directed;1
4024;114;Directed;1
4024;1568;Directed;1
4024;2570;Directed;1
4024;3209;Directed;1
4024;5000;Directed;1
4024;6216;Directed;1
4024;6217;Directed;1
4024;6218;Directed;1
4024;6219;Directed;1
4026;2769;Directed;1
4026;5217;Directed;1
4026;5699;Directed;1
4026;6220;Directed;1
4026;6221;Directed;1
4027;2346;Directed;1
4027;4798;Directed;1
4027;6311;Directed;1
4030;724;Directed;1
4030;2142;Directed;1
4030;3294;Directed;1
4030;6051;Directed;1
4030;6313;Directed;1
4030;6314;Directed;1
4030;6315;Directed;1
4030;6316;Directed;1
4030;6317;Directed;1
4030;6318;Directed;1
4033;442;Directed;1
4033;1636;Directed;1
4033;2153;Directed;1
4033;2192;Directed;1
4033;3722;Directed;1
4033;3790;Directed;1
4033;4094;Directed;1
4033;5477;Directed;1
4033;5725;Directed;1
4034;137;Directed;1
4034;1533;Directed;1
4034;1717;Directed;1
4034;2693;Directed;1
4034;3556;Directed;1
4034;4127;Directed;1
4034;4240;Directed;1
4034;6213;Directed;1
4034;6227;Directed;1
4034;6228;Directed;1
4035;444;Directed;1
4035;1060;Directed;1
4035;1364;Directed;1
4035;1806;Directed;1
4035;2720;Directed;1
4035;4061;Directed;1
4035;5670;Directed;1
4035;6170;Directed;1
4035;6223;Directed;1
4036;466;Directed;1
4036;710;Directed;1
4036;1039;Directed;1
4036;2554;Directed;1
4036;3167;Directed;1
4036;4163;Directed;1
4036;5547;Directed;1
4036;7944;Directed;1
4036;7945;Directed;1
4036;7946;Directed;1
4037;329;Directed;1
4037;2867;Directed;1
4037;3484;Directed;1
4037;3624;Directed;1
4037;5406;Directed;1
4038;1588;Directed;1
4038;3060;Directed;1
4038;3299;Directed;1
4038;3638;Directed;1
4038;4575;Directed;1
4038;5610;Directed;1
4038;5648;Directed;1
4038;5694;Directed;1
4038;5742;Directed;1
4038;6225;Directed;1
4039;382;Directed;1
4039;772;Directed;1
4039;1934;Directed;1
4039;6093;Directed;1
4039;6224;Directed;1
4046;165;Directed;1
4046;675;Directed;1
4046;714;Directed;1
4046;2162;Directed;1
4046;3798;Directed;1
4046;4937;Directed;1
4046;5979;Directed;1
4046;6229;Directed;1
4046;6230;Directed;1
4046;6231;Directed;1
4048;1230;Directed;1
4048;3743;Directed;1
4048;4042;Directed;1
4048;4286;Directed;1
4048;5759;Directed;1
4048;6240;Directed;1
4048;6241;Directed;1
4048;6242;Directed;1
4048;6243;Directed;1
4048;6244;Directed;1
4049;243;Directed;1
4049;373;Directed;1
4049;686;Directed;1
4049;1858;Directed;1
4049;1932;Directed;1
4049;4609;Directed;1
4049;6232;Directed;1
4049;6233;Directed;1
4049;6234;Directed;1
4049;6235;Directed;1
4051;381;Directed;1
4051;411;Directed;1
4051;564;Directed;1
4051;2532;Directed;1
4051;2892;Directed;1
4051;3384;Directed;1
4051;6236;Directed;1
4051;6237;Directed;1
4051;6238;Directed;1
4051;6239;Directed;1
4054;118;Directed;1
4054;1750;Directed;1
4054;3264;Directed;1
4054;4191;Directed;1
4054;5500;Directed;1
4054;6238;Directed;1
4054;6245;Directed;1
4054;6246;Directed;1
4054;6247;Directed;1
4057;9;Directed;1
4057;772;Directed;1
4057;1423;Directed;1
4057;1890;Directed;1
4057;1921;Directed;1
4057;1985;Directed;1
4057;2285;Directed;1
4057;2349;Directed;1
4057;2624;Directed;1
4057;2704;Directed;1
4057;2866;Directed;1
4057;3068;Directed;1
4057;3094;Directed;1
4057;3095;Directed;1
4057;3097;Directed;1
4057;3246;Directed;1
4057;3499;Directed;1
4057;4052;Directed;1
4057;4054;Directed;1
4057;4089;Directed;1
4057;5047;Directed;1
4057;5403;Directed;1
4057;5500;Directed;1
4057;6208;Directed;1
4057;6350;Directed;1
4057;6351;Directed;1
4057;6352;Directed;1
4057;6353;Directed;1
4059;2915;Directed;1
4060;33;Directed;1
4060;137;Directed;1
4060;296;Directed;1
4060;1354;Directed;1
4060;1514;Directed;1
4060;3252;Directed;1
4060;6250;Directed;1
4060;6251;Directed;1
4060;6252;Directed;1
4060;6253;Directed;1
4062;1657;Directed;1
4064;526;Directed;1
4064;1010;Directed;1
4064;1998;Directed;1
4064;2140;Directed;1
4064;2603;Directed;1
4064;3763;Directed;1
4064;4649;Directed;1
4064;5882;Directed;1
4064;6248;Directed;1
4064;6249;Directed;1
4065;296;Directed;1
4065;1526;Directed;1
4065;3571;Directed;1
4065;3643;Directed;1
4065;3889;Directed;1
4065;4759;Directed;1
4065;5510;Directed;1
4065;5673;Directed;1
4065;5718;Directed;1
4065;6261;Directed;1
4066;3284;Directed;1
4066;3311;Directed;1
4066;3839;Directed;1
4066;4491;Directed;1
4066;4680;Directed;1
4066;5377;Directed;1
4066;6254;Directed;1
4066;6255;Directed;1
4066;6256;Directed;1
4066;6257;Directed;1
4067;495;Directed;1
4067;791;Directed;1
4067;1088;Directed;1
4067;1243;Directed;1
4067;2131;Directed;1
4067;5143;Directed;1
4067;5979;Directed;1
4067;6258;Directed;1
4067;6259;Directed;1
4067;6260;Directed;1
4077;560;Directed;1
4077;631;Directed;1
4077;812;Directed;1
4077;851;Directed;1
4077;855;Directed;1
4077;935;Directed;1
4077;3128;Directed;1
4077;5233;Directed;1
4077;6262;Directed;1
4077;6263;Directed;1
4078;487;Directed;1
4078;717;Directed;1
4078;1060;Directed;1
4078;1451;Directed;1
4078;4823;Directed;1
4078;5607;Directed;1
4078;5766;Directed;1
4078;6108;Directed;1
4078;6274;Directed;1
4078;6275;Directed;1
4080;9615;Directed;1
4080;10350;Directed;1
4082;4185;Directed;1
4082;5460;Directed;1
4082;5792;Directed;1
4082;6264;Directed;1
4082;6265;Directed;1
4082;6266;Directed;1
4082;6267;Directed;1
4082;6268;Directed;1
4082;6269;Directed;1
4082;6270;Directed;1
4085;945;Directed;1
4085;1899;Directed;1
4085;2154;Directed;1
4085;2601;Directed;1
4085;3438;Directed;1
4085;4024;Directed;1
4085;4655;Directed;1
4085;5504;Directed;1
4085;5765;Directed;1
4085;6271;Directed;1
4086;478;Directed;1
4086;1614;Directed;1
4086;2094;Directed;1
4086;2597;Directed;1
4086;4186;Directed;1
4086;4313;Directed;1
4086;6149;Directed;1
4086;6221;Directed;1
4086;6272;Directed;1
4086;6273;Directed;1
4089;6010;Directed;1
4093;371;Directed;1
4093;542;Directed;1
4093;742;Directed;1
4093;1288;Directed;1
4093;3308;Directed;1
4093;5664;Directed;1
4093;6295;Directed;1
4093;6296;Directed;1
4093;6297;Directed;1
4093;6298;Directed;1
4094;1568;Directed;1
4094;2806;Directed;1
4094;4496;Directed;1
4094;5352;Directed;1
4094;6276;Directed;1
4094;6277;Directed;1
4094;6278;Directed;1
4094;6279;Directed;1
4094;6280;Directed;1
4094;6281;Directed;1
4095;866;Directed;1
4095;1395;Directed;1
4095;1780;Directed;1
4095;2320;Directed;1
4095;2403;Directed;1
4095;5387;Directed;1
4095;5532;Directed;1
4095;6199;Directed;1
4095;6282;Directed;1
4095;6283;Directed;1
4097;11;Directed;1
4097;250;Directed;1
4097;571;Directed;1
4097;746;Directed;1
4097;1088;Directed;1
4097;1232;Directed;1
4097;1338;Directed;1
4097;1547;Directed;1
4097;1743;Directed;1
4097;1915;Directed;1
4097;1964;Directed;1
4097;2154;Directed;1
4097;2497;Directed;1
4097;2714;Directed;1
4097;3442;Directed;1
4097;3879;Directed;1
4097;4047;Directed;1
4097;4218;Directed;1
4097;4274;Directed;1
4097;4525;Directed;1
4097;4732;Directed;1
4097;4832;Directed;1
4097;4987;Directed;1
4097;5142;Directed;1
4097;5371;Directed;1
4097;5401;Directed;1
4097;5433;Directed;1
4097;5468;Directed;1
4097;5517;Directed;1
4097;5780;Directed;1
4097;5881;Directed;1
4097;5916;Directed;1
4097;6134;Directed;1
4097;6284;Directed;1
4097;6285;Directed;1
4097;6286;Directed;1
4099;254;Directed;1
4099;395;Directed;1
4099;545;Directed;1
4099;907;Directed;1
4099;3199;Directed;1
4099;6260;Directed;1
4099;6304;Directed;1
4099;6305;Directed;1
4099;6306;Directed;1
4099;6307;Directed;1
4100;433;Directed;1
4100;1039;Directed;1
4100;2857;Directed;1
4100;2970;Directed;1
4100;3311;Directed;1
4100;3344;Directed;1
4100;4007;Directed;1
4100;4659;Directed;1
4100;6299;Directed;1
4101;90;Directed;1
4101;149;Directed;1
4101;1867;Directed;1
4101;2540;Directed;1
4101;3145;Directed;1
4101;3651;Directed;1
4101;4907;Directed;1
4101;6048;Directed;1
4101;6293;Directed;1
4101;6294;Directed;1
4102;2141;Directed;1
4102;2578;Directed;1
4102;4342;Directed;1
4102;5499;Directed;1
4102;6287;Directed;1
4102;6288;Directed;1
4102;6289;Directed;1
4102;6290;Directed;1
4102;6291;Directed;1
4102;6292;Directed;1
4106;5924;Directed;1
4107;492;Directed;1
4107;2283;Directed;1
4107;2580;Directed;1
4107;4039;Directed;1
4107;4965;Directed;1
4107;5192;Directed;1
4107;5745;Directed;1
4107;6271;Directed;1
4107;6300;Directed;1
4107;6301;Directed;1
4108;1356;Directed;1
4108;2244;Directed;1
4108;2342;Directed;1
4108;3249;Directed;1
4108;3263;Directed;1
4108;4335;Directed;1
4108;5660;Directed;1
4108;6290;Directed;1
4108;6302;Directed;1
4108;6303;Directed;1
4111;467;Directed;1
4111;1166;Directed;1
4111;1722;Directed;1
4111;2554;Directed;1
4111;3300;Directed;1
4111;3906;Directed;1
4111;4782;Directed;1
4111;6308;Directed;1
4111;6309;Directed;1
4111;6310;Directed;1
4114;393;Directed;1
4114;961;Directed;1
4114;1492;Directed;1
4114;1971;Directed;1
4114;2386;Directed;1
4114;2854;Directed;1
4114;2914;Directed;1
4114;5303;Directed;1
4114;6199;Directed;1
4114;6312;Directed;1
4120;397;Directed;1
4120;467;Directed;1
4120;683;Directed;1
4120;2396;Directed;1
4120;3903;Directed;1
4120;4094;Directed;1
4120;5216;Directed;1
4120;5726;Directed;1
4120;6173;Directed;1
4120;6303;Directed;1
4121;497;Directed;1
4121;731;Directed;1
4121;1899;Directed;1
4121;3005;Directed;1
4121;3063;Directed;1
4121;3991;Directed;1
4121;6014;Directed;1
4121;6321;Directed;1
4121;6322;Directed;1
4122;47;Directed;1
4122;52;Directed;1
4122;1863;Directed;1
4122;2961;Directed;1
4122;4800;Directed;1
4122;4862;Directed;1
4122;6169;Directed;1
4122;6258;Directed;1
4122;6319;Directed;1
4122;6320;Directed;1
4125;74;Directed;1
4125;447;Directed;1
4125;921;Directed;1
4125;1079;Directed;1
4125;3798;Directed;1
4125;3842;Directed;1
4125;4530;Directed;1
4125;6050;Directed;1
4125;6185;Directed;1
4125;6327;Directed;1
4126;1116;Directed;1
4126;1137;Directed;1
4126;2912;Directed;1
4126;2915;Directed;1
4126;5271;Directed;1
4126;5347;Directed;1
4126;6324;Directed;1
4126;6325;Directed;1
4126;6326;Directed;1
4127;131;Directed;1
4127;148;Directed;1
4127;171;Directed;1
4127;345;Directed;1
4127;495;Directed;1
4127;1504;Directed;1
4127;1765;Directed;1
4127;2364;Directed;1
4127;2663;Directed;1
4127;6323;Directed;1
4128;260;Directed;1
4128;1827;Directed;1
4128;5681;Directed;1
4128;6238;Directed;1
4128;6328;Directed;1
4128;6329;Directed;1
4128;6330;Directed;1
4128;6331;Directed;1
4128;6332;Directed;1
4129;19;Directed;1
4129;755;Directed;1
4129;1244;Directed;1
4129;1872;Directed;1
4129;2396;Directed;1
4129;2855;Directed;1
4129;3502;Directed;1
4129;3583;Directed;1
4129;3715;Directed;1
4129;6333;Directed;1
4130;5849;Directed;1
4132;631;Directed;1
4132;1232;Directed;1
4132;1636;Directed;1
4132;3610;Directed;1
4132;4775;Directed;1
4132;5248;Directed;1
4132;6370;Directed;1
4132;6371;Directed;1
4137;558;Directed;1
4137;1325;Directed;1
4137;1623;Directed;1
4137;1888;Directed;1
4137;4282;Directed;1
4137;4568;Directed;1
4137;5412;Directed;1
4137;6334;Directed;1
4137;6335;Directed;1
4137;6336;Directed;1
4138;76;Directed;1
4138;762;Directed;1
4138;1140;Directed;1
4138;1293;Directed;1
4138;1324;Directed;1
4138;1760;Directed;1
4138;2625;Directed;1
4138;2945;Directed;1
4138;3458;Directed;1
4138;5445;Directed;1
4139;564;Directed;1
4139;688;Directed;1
4139;937;Directed;1
4139;1858;Directed;1
4139;2226;Directed;1
4139;3130;Directed;1
4139;4970;Directed;1
4139;5453;Directed;1
4139;6077;Directed;1
4139;6341;Directed;1
4140;27;Directed;1
4140;238;Directed;1
4140;2115;Directed;1
4140;2580;Directed;1
4140;4003;Directed;1
4140;4719;Directed;1
4140;5673;Directed;1
4140;6087;Directed;1
4140;6342;Directed;1
4140;6343;Directed;1
4142;863;Directed;1
4142;1700;Directed;1
4142;2398;Directed;1
4142;2625;Directed;1
4142;6348;Directed;1
4142;6349;Directed;1
4144;382;Directed;1
4144;696;Directed;1
4144;3453;Directed;1
4144;3645;Directed;1
4144;4044;Directed;1
4144;4821;Directed;1
4144;5330;Directed;1
4144;6002;Directed;1
4144;6293;Directed;1
4147;1729;Directed;1
4147;2005;Directed;1
4147;2154;Directed;1
4147;2429;Directed;1
4147;2803;Directed;1
4147;3126;Directed;1
4147;4281;Directed;1
4147;4282;Directed;1
4147;5963;Directed;1
4147;6344;Directed;1
4148;1534;Directed;1
4148;2091;Directed;1
4148;2371;Directed;1
4148;2877;Directed;1
4148;3040;Directed;1
4148;3936;Directed;1
4148;4149;Directed;1
4148;5626;Directed;1
4148;6204;Directed;1
4149;1451;Directed;1
4149;1502;Directed;1
4149;1770;Directed;1
4149;1785;Directed;1
4149;1787;Directed;1
4149;2034;Directed;1
4149;2854;Directed;1
4149;4469;Directed;1
4149;4610;Directed;1
4150;1528;Directed;1
4150;2246;Directed;1
4150;2701;Directed;1
4150;3377;Directed;1
4150;3665;Directed;1
4150;4870;Directed;1
4150;5979;Directed;1
4150;6345;Directed;1
4150;6346;Directed;1
4150;6347;Directed;1
4152;486;Directed;1
4152;516;Directed;1
4152;1093;Directed;1
4152;1846;Directed;1
4152;2885;Directed;1
4152;3199;Directed;1
4152;6354;Directed;1
4152;6355;Directed;1
4152;6356;Directed;1
4155;613;Directed;1
4155;614;Directed;1
4155;615;Directed;1
4155;649;Directed;1
4155;1305;Directed;1
4155;3540;Directed;1
4155;4846;Directed;1
4155;5088;Directed;1
4155;6357;Directed;1
4155;6358;Directed;1
4156;2367;Directed;1
4156;2570;Directed;1
4156;2927;Directed;1
4156;3239;Directed;1
4156;3277;Directed;1
4156;5196;Directed;1
4156;6097;Directed;1
4156;6359;Directed;1
4156;6360;Directed;1
4156;6361;Directed;1
4157;581;Directed;1
4157;1797;Directed;1
4157;1899;Directed;1
4157;1932;Directed;1
4157;2476;Directed;1
4157;2565;Directed;1
4157;2639;Directed;1
4157;3004;Directed;1
4157;5218;Directed;1
4157;5884;Directed;1
4161;6362;Directed;1
4162;3128;Directed;1
4166;1091;Directed;1
4166;2085;Directed;1
4166;3421;Directed;1
4166;3678;Directed;1
4166;4087;Directed;1
4166;4843;Directed;1
4166;4976;Directed;1
4166;5443;Directed;1
4166;6348;Directed;1
4166;6365;Directed;1
4167;1868;Directed;1
4170;177;Directed;1
4170;812;Directed;1
4170;1152;Directed;1
4170;2393;Directed;1
4170;3568;Directed;1
4170;4129;Directed;1
4170;5707;Directed;1
4170;5953;Directed;1
4170;6363;Directed;1
4170;6364;Directed;1
4172;6385;Directed;1
4173;982;Directed;1
4173;2468;Directed;1
4173;2954;Directed;1
4173;3414;Directed;1
4173;4318;Directed;1
4173;4461;Directed;1
4173;5336;Directed;1
4173;5614;Directed;1
4173;5615;Directed;1
4173;6366;Directed;1
4176;2646;Directed;1
4182;5403;Directed;1
4184;303;Directed;1
4184;342;Directed;1
4184;1721;Directed;1
4184;1981;Directed;1
4184;2665;Directed;1
4184;3369;Directed;1
4184;3468;Directed;1
4184;4350;Directed;1
4184;4499;Directed;1
4184;6367;Directed;1
4189;2290;Directed;1
4189;2722;Directed;1
4189;3466;Directed;1
4189;4353;Directed;1
4189;4955;Directed;1
4189;5131;Directed;1
4189;6294;Directed;1
4189;6411;Directed;1
4189;6412;Directed;1
4189;6413;Directed;1
4190;34;Directed;1
4190;35;Directed;1
4190;225;Directed;1
4190;528;Directed;1
4190;3386;Directed;1
4190;3831;Directed;1
4190;4392;Directed;1
4190;5006;Directed;1
4190;5746;Directed;1
4190;5949;Directed;1
4192;323;Directed;1
4192;375;Directed;1
4192;1483;Directed;1
4192;3561;Directed;1
4192;3746;Directed;1
4192;4109;Directed;1
4192;4764;Directed;1
4192;5443;Directed;1
4192;6372;Directed;1
4192;6373;Directed;1
4194;52;Directed;1
4194;879;Directed;1
4194;1690;Directed;1
4194;2029;Directed;1
4194;2053;Directed;1
4194;2268;Directed;1
4194;2384;Directed;1
4194;2875;Directed;1
4194;3798;Directed;1
4194;3987;Directed;1
4197;402;Directed;1
4197;1922;Directed;1
4197;2311;Directed;1
4197;4131;Directed;1
4197;5476;Directed;1
4197;5663;Directed;1
4197;6374;Directed;1
4197;6375;Directed;1
4197;6376;Directed;1
4199;99;Directed;1
4199;180;Directed;1
4199;223;Directed;1
4199;963;Directed;1
4199;2472;Directed;1
4199;4183;Directed;1
4199;6377;Directed;1
4199;6378;Directed;1
4199;6379;Directed;1
4201;165;Directed;1
4201;249;Directed;1
4201;1504;Directed;1
4201;1773;Directed;1
4201;3697;Directed;1
4201;4327;Directed;1
4201;4584;Directed;1
4201;4870;Directed;1
4201;5358;Directed;1
4201;6380;Directed;1
4202;296;Directed;1
4202;2425;Directed;1
4202;3462;Directed;1
4202;5707;Directed;1
4202;6381;Directed;1
4204;6383;Directed;1
4205;238;Directed;1
4205;512;Directed;1
4205;888;Directed;1
4205;1357;Directed;1
4205;1433;Directed;1
4205;2354;Directed;1
4205;3141;Directed;1
4205;3827;Directed;1
4205;4394;Directed;1
4205;6382;Directed;1
4210;5164;Directed;1
4212;982;Directed;1
4212;2342;Directed;1
4212;3311;Directed;1
4212;3529;Directed;1
4212;3750;Directed;1
4212;4042;Directed;1
4212;4215;Directed;1
4212;5733;Directed;1
4212;5941;Directed;1
4212;6384;Directed;1
4213;2469;Directed;1
4215;1832;Directed;1
4215;3983;Directed;1
4215;4217;Directed;1
4222;1001;Directed;1
4222;1049;Directed;1
4222;2557;Directed;1
4222;2882;Directed;1
4222;3461;Directed;1
4222;3885;Directed;1
4222;5873;Directed;1
4222;6163;Directed;1
4222;6387;Directed;1
4222;6388;Directed;1
4223;992;Directed;1
4223;2116;Directed;1
4223;2165;Directed;1
4223;2969;Directed;1
4223;3897;Directed;1
4223;4811;Directed;1
4223;5658;Directed;1
4223;5916;Directed;1
4223;6260;Directed;1
4223;6386;Directed;1
4224;686;Directed;1
4224;1921;Directed;1
4224;2317;Directed;1
4224;2885;Directed;1
4224;3969;Directed;1
4224;5020;Directed;1
4224;5473;Directed;1
4224;5609;Directed;1
4224;6389;Directed;1
4224;6390;Directed;1
4226;149;Directed;1
4226;1190;Directed;1
4226;1964;Directed;1
4226;2349;Directed;1
4226;4054;Directed;1
4226;4685;Directed;1
4226;4929;Directed;1
4226;5403;Directed;1
4226;6391;Directed;1
4226;6392;Directed;1
4232;840;Directed;1
4232;1841;Directed;1
4232;2091;Directed;1
4232;5542;Directed;1
4232;6393;Directed;1
4232;6394;Directed;1
4232;6395;Directed;1
4232;6396;Directed;1
4232;6397;Directed;1
4232;6398;Directed;1
4236;3384;Directed;1
4237;343;Directed;1
4237;753;Directed;1
4237;1890;Directed;1
4237;2653;Directed;1
4237;3371;Directed;1
4237;5500;Directed;1
4237;6391;Directed;1
4237;6399;Directed;1
4237;6400;Directed;1
4237;6401;Directed;1
4239;812;Directed;1
4239;2710;Directed;1
4239;3738;Directed;1
4239;3926;Directed;1
4239;4159;Directed;1
4239;4244;Directed;1
4239;4432;Directed;1
4239;4601;Directed;1
4239;6243;Directed;1
4244;183;Directed;1
4244;794;Directed;1
4244;1042;Directed;1
4244;1165;Directed;1
4244;1503;Directed;1
4244;1652;Directed;1
4244;1903;Directed;1
4244;4616;Directed;1
4244;5673;Directed;1
4244;6265;Directed;1
4245;410;Directed;1
4245;538;Directed;1
4245;867;Directed;1
4245;988;Directed;1
4245;1042;Directed;1
4245;1164;Directed;1
4245;3802;Directed;1
4245;8405;Directed;1
4245;8406;Directed;1
4246;2691;Directed;1
4246;5913;Directed;1
4246;6402;Directed;1
4246;6403;Directed;1
4246;6404;Directed;1
4248;1236;Directed;1
4248;1545;Directed;1
4248;1785;Directed;1
4248;3268;Directed;1
4248;3932;Directed;1
4248;5420;Directed;1
4248;5739;Directed;1
4248;5844;Directed;1
4248;6095;Directed;1
4248;6129;Directed;1
4249;14;Directed;1
4249;734;Directed;1
4249;912;Directed;1
4249;1164;Directed;1
4249;1585;Directed;1
4249;1886;Directed;1
4249;2143;Directed;1
4249;2875;Directed;1
4249;2957;Directed;1
4249;5349;Directed;1
4250;4251;Directed;1
4250;6407;Directed;1
4254;961;Directed;1
4254;1847;Directed;1
4254;2854;Directed;1
4254;5303;Directed;1
4254;5985;Directed;1
4254;6199;Directed;1
4254;6312;Directed;1
4254;6368;Directed;1
4254;6405;Directed;1
4254;6406;Directed;1
4261;711;Directed;1
4261;978;Directed;1
4261;1461;Directed;1
4261;4349;Directed;1
4261;4861;Directed;1
4261;5608;Directed;1
4261;5702;Directed;1
4261;6408;Directed;1
4261;6409;Directed;1
4261;6410;Directed;1
4262;2179;Directed;1
4263;1382;Directed;1
4263;1817;Directed;1
4263;6465;Directed;1
4268;1190;Directed;1
4268;2378;Directed;1
4268;3419;Directed;1
4268;3790;Directed;1
4268;4537;Directed;1
4268;4628;Directed;1
4268;6127;Directed;1
4268;6419;Directed;1
4268;6420;Directed;1
4268;6421;Directed;1
4270;1015;Directed;1
4270;2811;Directed;1
4270;3268;Directed;1
4270;4603;Directed;1
4270;5302;Directed;1
4270;6414;Directed;1
4270;6415;Directed;1
4270;6416;Directed;1
