Source;Target;Type;Weight
5347;2196;Directed;1
5347;2395;Directed;1
5372;348;Directed;1
5385;2467;Directed;1
5385;2787;Directed;1
5385;2996;Directed;1
5385;4806;Directed;1
5403;753;Directed;1
5403;3004;Directed;1
5406;2409;Directed;1
5432;1203;Directed;1
5432;2904;Directed;1
5432;3858;Directed;1
5442;3297;Directed;1
5442;3427;Directed;1
5442;4212;Directed;1
5453;1934;Directed;1
5488;263;Directed;1
5488;3889;Directed;1
5519;819;Directed;1
5519;1111;Directed;1
5519;3546;Directed;1
5519;6405;Directed;1
5539;443;Directed;1
5539;648;Directed;1
5539;889;Directed;1
5539;4342;Directed;1
5570;2866;Directed;1
5570;3782;Directed;1
5580;720;Directed;1
5580;4199;Directed;1
5580;5215;Directed;1
5589;709;Directed;1
5589;3075;Directed;1
5589;5064;Directed;1
5589;5791;Directed;1
5598;167;Directed;1
5598;928;Directed;1
5598;1282;Directed;1
5598;1400;Directed;1
5598;2775;Directed;1
5598;3889;Directed;1
5617;174;Directed;1
5617;660;Directed;1
5617;669;Directed;1
5617;1091;Directed;1
5617;1533;Directed;1
5617;1579;Directed;1
5617;1711;Directed;1
5617;1717;Directed;1
5617;2165;Directed;1
5617;2863;Directed;1
5617;3264;Directed;1
5617;3399;Directed;1
5617;3782;Directed;1
5617;4065;Directed;1
5617;4996;Directed;1
5617;5347;Directed;1
5617;5488;Directed;1
5617;6479;Directed;1
5617;7318;Directed;1
5617;7343;Directed;1
5622;343;Directed;1
5622;1890;Directed;1
5622;2285;Directed;1
5622;2866;Directed;1
5622;3094;Directed;1
5622;3264;Directed;1
5622;5403;Directed;1
5631;993;Directed;1
5631;2543;Directed;1
5631;2862;Directed;1
5651;5861;Directed;1
5663;5903;Directed;1
5673;149;Directed;1
5673;3698;Directed;1
5686;2387;Directed;1
5686;4745;Directed;1
5686;6108;Directed;1
5694;1203;Directed;1
5694;6165;Directed;1
5728;1217;Directed;1
5728;4054;Directed;1
5728;7400;Directed;1
5733;945;Directed;1
5742;1088;Directed;1
5742;2484;Directed;1
5765;408;Directed;1
5765;677;Directed;1
5765;1551;Directed;1
5765;1765;Directed;1
5765;2096;Directed;1
5765;2485;Directed;1
5765;2518;Directed;1
5765;3075;Directed;1
5791;486;Directed;1
5791;1550;Directed;1
5791;3574;Directed;1
5791;5884;Directed;1
5821;696;Directed;1
5821;5973;Directed;1
5837;2017;Directed;1
5837;5329;Directed;1
5837;7453;Directed;1
5844;443;Directed;1
5844;1598;Directed;1
5860;1031;Directed;1
5860;2927;Directed;1
5860;2975;Directed;1
5860;4675;Directed;1
5860;4819;Directed;1
5861;3856;Directed;1
5873;1217;Directed;1
5873;2836;Directed;1
5873;7453;Directed;1
5884;7483;Directed;1
5903;91;Directed;1
5903;871;Directed;1
5903;1809;Directed;1
5903;2853;Directed;1
5903;8232;Directed;1
5920;4352;Directed;1
5925;133;Directed;1
5925;408;Directed;1
5925;1058;Directed;1
5925;1198;Directed;1
5925;1456;Directed;1
5925;1551;Directed;1
5925;1943;Directed;1
5925;3075;Directed;1
5925;3743;Directed;1
5925;5673;Directed;1
5941;1055;Directed;1
5941;2409;Directed;1
5941;3355;Directed;1
5941;3765;Directed;1
5941;5860;Directed;1
5968;165;Directed;1
5968;344;Directed;1
5968;345;Directed;1
5968;346;Directed;1
5968;347;Directed;1
5968;348;Directed;1
5968;794;Directed;1
5973;443;Directed;1
5973;911;Directed;1
5973;4274;Directed;1
5976;3782;Directed;1
5979;2181;Directed;1
5979;4078;Directed;1
5999;841;Directed;1
5999;1194;Directed;1
5999;1229;Directed;1
5999;2533;Directed;1
5999;3212;Directed;1
5999;3418;Directed;1
5999;3578;Directed;1
5999;5442;Directed;1
6008;127;Directed;1
6008;1535;Directed;1
6008;4687;Directed;1
6008;6137;Directed;1
6041;0;Directed;1
6041;781;Directed;1
6041;2018;Directed;1
6041;2672;Directed;1
6041;2674;Directed;1
6077;3529;Directed;1
6077;3997;Directed;1
6077;6787;Directed;1
6087;168;Directed;1
6087;3887;Directed;1
6087;3908;Directed;1
6087;5589;Directed;1
6097;1373;Directed;1
6097;1579;Directed;1
6101;354;Directed;1
6101;796;Directed;1
6101;889;Directed;1
6101;993;Directed;1
6101;1091;Directed;1
6101;1632;Directed;1
6101;1890;Directed;1
6101;4006;Directed;1
6101;5209;Directed;1
6101;6841;Directed;1
6108;4352;Directed;1
6108;4769;Directed;1
6112;2127;Directed;1
6112;2810;Directed;1
6112;3127;Directed;1
6112;3274;Directed;1
6112;7629;Directed;1
6137;127;Directed;1
6137;171;Directed;1
6137;345;Directed;1
6137;1504;Directed;1
6137;2364;Directed;1
6139;1598;Directed;1
6139;1814;Directed;1
6139;3300;Directed;1
6139;3903;Directed;1
6139;3970;Directed;1
6139;7651;Directed;1
6150;6679;Directed;1
6154;1456;Directed;1
6154;1713;Directed;1
6154;2527;Directed;1
6154;3780;Directed;1
6161;238;Directed;1
6161;3958;Directed;1
6161;5673;Directed;1
6165;340;Directed;1
6165;2661;Directed;1
6165;3546;Directed;1
6165;7629;Directed;1
6169;26;Directed;1
6169;1306;Directed;1
6169;2624;Directed;1
6169;5201;Directed;1
6184;2340;Directed;1
6184;3530;Directed;1
6190;2628;Directed;1
6190;2811;Directed;1
6190;3212;Directed;1
6190;6519;Directed;1
6204;330;Directed;1
6204;928;Directed;1
6204;2661;Directed;1
6204;2830;Directed;1
6204;4097;Directed;1
6204;4957;Directed;1
6204;5686;Directed;1
6238;1185;Directed;1
6238;1934;Directed;1
6242;92;Directed;1
6242;127;Directed;1
6242;128;Directed;1
6242;129;Directed;1
6242;130;Directed;1
6242;131;Directed;1
6242;132;Directed;1
6242;1056;Directed;1
6242;1534;Directed;1
6242;1959;Directed;1
6248;819;Directed;1
6250;213;Directed;1
6250;2018;Directed;1
6250;3958;Directed;1
6250;4035;Directed;1
6255;3831;Directed;1
6255;5082;Directed;1
6294;7439;Directed;1
6323;1050;Directed;1
6323;2320;Directed;1
6323;5149;Directed;1
6355;2853;Directed;1
6355;4699;Directed;1
6355;6184;Directed;1
6388;2387;Directed;1
6388;3885;Directed;1
6405;4035;Directed;1
6405;5015;Directed;1
6426;120;Directed;1
6426;633;Directed;1
6426;1632;Directed;1
6428;137;Directed;1
6428;796;Directed;1
6440;4125;Directed;1
6440;7849;Directed;1
6451;443;Directed;1
6451;856;Directed;1
6453;3376;Directed;1
6453;4212;Directed;1
6453;4617;Directed;1
6479;44;Directed;1
6479;1323;Directed;1
6479;5284;Directed;1
6519;958;Directed;1
6519;1785;Directed;1
6567;570;Directed;1
6567;3173;Directed;1
6577;923;Directed;1
6577;1398;Directed;1
6577;6041;Directed;1
6679;1713;Directed;1
6679;6255;Directed;1
6722;46;Directed;1
6722;1814;Directed;1
6787;1456;Directed;1
6787;2662;Directed;1
6787;2813;Directed;1
6822;4407;Directed;1
6849;168;Directed;1
6849;567;Directed;1
6849;1056;Directed;1
6849;1528;Directed;1
6849;1537;Directed;1
6849;2389;Directed;1
6849;3076;Directed;1
6849;6323;Directed;1
6937;165;Directed;1
6937;411;Directed;1
6937;3626;Directed;1
7002;5580;Directed;1
7008;970;Directed;1
7008;1058;Directed;1
7008;4299;Directed;1
7023;1408;Directed;1
7023;6150;Directed;1
7023;7343;Directed;1
7112;871;Directed;1
7112;1997;Directed;1
7112;2396;Directed;1
7338;1050;Directed;1
7338;1632;Directed;1
7338;1663;Directed;1
7338;2389;Directed;1
7338;2484;Directed;1
7338;4673;Directed;1
7349;149;Directed;1
7349;315;Directed;1
7400;5284;Directed;1
7400;7343;Directed;1
7428;1408;Directed;1
7428;1656;Directed;1
7453;2840;Directed;1
7453;5589;Directed;1
7461;2819;Directed;1
7461;3716;Directed;1
7483;2119;Directed;1
7483;5728;Directed;1
7483;6294;Directed;1
7529;1356;Directed;1
7529;2564;Directed;1
7529;3556;Directed;1
7551;5315;Directed;1
7551;5884;Directed;1
7629;1968;Directed;1
7629;3639;Directed;1
7629;3903;Directed;1
7629;4673;Directed;1
7629;7731;Directed;1
7651;2787;Directed;1
7731;118;Directed;1
7731;4643;Directed;1
7731;4794;Directed;1
7743;382;Directed;1
7743;3678;Directed;1
7743;5216;Directed;1
7849;168;Directed;1
7849;1535;Directed;1
7849;1537;Directed;1
7849;1943;Directed;1
7849;2710;Directed;1
7849;6323;Directed;1
7858;1487;Directed;1
7858;2819;Directed;1
7858;2904;Directed;1
7999;296;Directed;1
7999;702;Directed;1
7999;4142;Directed;1
8097;1088;Directed;1
8097;5315;Directed;1
8195;5184;Directed;1
8195;6479;Directed;1
8308;290;Directed;1
8308;871;Directed;1
8308;961;Directed;1
8308;1198;Directed;1
8308;1308;Directed;1
8308;1354;Directed;1
8308;1764;Directed;1
8308;1997;Directed;1
8308;4057;Directed;1
8308;4673;Directed;1
8331;244;Directed;1
8331;923;Directed;1
8331;2658;Directed;1
8331;3905;Directed;1
8342;2112;Directed;1
8458;1323;Directed;1
8458;8195;Directed;1
8545;1658;Directed;1
8545;2415;Directed;1
8545;5694;Directed;1
8559;252;Directed;1
8559;754;Directed;1
8559;1867;Directed;1
8559;7629;Directed;1
8564;4120;Directed;1
8625;93;Directed;1
8625;577;Directed;1
8625;1943;Directed;1
8625;5139;Directed;1
8625;6088;Directed;1
8743;1598;Directed;1
8773;46;Directed;1
8773;2387;Directed;1
9002;187;Directed;1
9134;290;Directed;1
9134;824;Directed;1
9134;889;Directed;1
9134;1050;Directed;1
9134;1088;Directed;1
9134;1455;Directed;1
9134;1598;Directed;1
9134;1787;Directed;1
9134;2315;Directed;1
9134;2738;Directed;1
9134;2811;Directed;1
9134;3167;Directed;1
9134;3355;Directed;1
9134;3705;Directed;1
9134;3997;Directed;1
9134;4274;Directed;1
9134;4806;Directed;1
9134;6426;Directed;1
9134;8564;Directed;1
9152;486;Directed;1
9152;1003;Directed;1
9152;2975;Directed;1
9152;5206;Directed;1
9153;314;Directed;1
9547;4128;Directed;1
9635;205;Directed;1
9635;1116;Directed;1
9635;3344;Directed;1
9702;786;Directed;1
9702;1922;Directed;1
9720;99;Directed;1
9720;2415;Directed;1
9720;4798;Directed;1
9720;6440;Directed;1
9720;9884;Directed;1
9774;993;Directed;1
9774;1927;Directed;1
9774;2914;Directed;1
9774;4159;Directed;1
9774;7359;Directed;1
9884;855;Directed;1
9884;2840;Directed;1
10043;162;Directed;1
10043;1217;Directed;1
10043;4190;Directed;1
10043;9547;Directed;1
10111;443;Directed;1
10111;1657;Directed;1
10111;7359;Directed;1
10111;8195;Directed;1
10159;3698;Directed;1
10159;4166;Directed;1
10231;2107;Directed;1
10231;8331;Directed;1
10231;9696;Directed;1
