Id;Label;Interval
3745;3745;7
3746;3746;3
3747;3747;1
3748;3748;14
3749;3749;1
3750;3750;12
3751;3751;1
3752;3752;13
3753;3753;5
3754;3754;5
3755;3755;5
3756;3756;3
3757;3757;13
3758;3758;4
3759;3759;2
3760;3760;3
3761;3761;39
3762;3762;1
3763;3763;19
3764;3764;9
3765;3765;20
3766;3766;1
3767;3767;19
3768;3768;1
3769;3769;13
3770;3770;2
3771;3771;2
3772;3772;24
3773;3773;11
3774;3774;5
3775;3775;11
3776;3776;5
3777;3777;1
3778;3778;1
3779;3779;2
3780;3780;19
3781;3781;11
3782;3782;19
3783;3783;3
3784;3784;1
3785;3785;3
3786;3786;3
3787;3787;8
3788;3788;2
3789;3789;3
3790;3790;5
3791;3791;5
3792;3792;2
3793;3793;13
3794;3794;7
3795;3795;12
3796;3796;2
3797;3797;5
3798;3798;21
3799;3799;2
3800;3800;2
3801;3801;1
3802;3802;42
3803;3803;4
3804;3804;3
3805;3805;8
3806;3806;11
3807;3807;12
3808;3808;5
3809;3809;7
3810;3810;14
3811;3811;10
3812;3812;6
3813;3813;4
3814;3814;2
3815;3815;16
3816;3816;1
3817;3817;1
3818;3818;1
3819;3819;2
3820;3820;11
3821;3821;6
3822;3822;12
3823;3823;11
3824;3824;12
3825;3825;2
3826;3826;16
3827;3827;16
3828;3828;3
3829;3829;7
3830;3830;2
3831;3831;17
3832;3832;12
3833;3833;11
3834;3834;1
3835;3835;7
3836;3836;3
3837;3837;16
3838;3838;13
3839;3839;13
3840;3840;2
3841;3841;13
3842;3842;4
3843;3843;4
3844;3844;2
3845;3845;4
3846;3846;1
3847;3847;4
3848;3848;3
3849;3849;2
3850;3850;13
3851;3851;10
3852;3852;2
3853;3853;2
3854;3854;2
3855;3855;2
3856;3856;17
3857;3857;13
3858;3858;19
3859;3859;15
3860;3860;2
3861;3861;22
3862;3862;6
3863;3863;11
3864;3864;8
3865;3865;4
3866;3866;1
3867;3867;14
3868;3868;1
3869;3869;2
3870;3870;2
3871;3871;2
3872;3872;1
3873;3873;2
3874;3874;2
3875;3875;14
3876;3876;15
3877;3877;4
3878;3878;12
3879;3879;7
3880;3880;13
3881;3881;26
3882;3882;1
3883;3883;2
3884;3884;2
3885;3885;16
3886;3886;1
3887;3887;16
3888;3888;8
3889;3889;17
3890;3890;19
3891;3891;1
3892;3892;11
3893;3893;4
3894;3894;3
3895;3895;2
3896;3896;1
3897;3897;14
3898;3898;7
3899;3899;13
3900;3900;12
3901;3901;17
3902;3902;2
3903;3903;17
3904;3904;4
3905;3905;18
3906;3906;3
3907;3907;7
3908;3908;18
3909;3909;14
3910;3910;14
3911;3911;6
3912;3912;16
3913;3913;14
3914;3914;5
3915;3915;2
3916;3916;14
3917;3917;14
3918;3918;11
3919;3919;13
3920;3920;11
3921;3921;4
3922;3922;2
3923;3923;16
3924;3924;14
3925;3925;18
3926;3926;14
3927;3927;13
3928;3928;4
3929;3929;1
3930;3930;1
3931;3931;8
3932;3932;6
3933;3933;14
3934;3934;15
3935;3935;1
3936;3936;14
3937;3937;11
3938;3938;2
3939;3939;1
3940;3940;7
3941;3941;19
3942;3942;3
3943;3943;13
3944;3944;12
3945;3945;5
3946;3946;7
3947;3947;12
3948;3948;2
3949;3949;18
3950;3950;4
3951;3951;2
3952;3952;1
3953;3953;13
3954;3954;4
3955;3955;4
3956;3956;1
3957;3957;12
3958;3958;20
3959;3959;16
3960;3960;1
3961;3961;5
3962;3962;12
3963;3963;3
3964;3964;2
3965;3965;9
3966;3966;15
3967;3967;2
3968;3968;14
3969;3969;11
3970;3970;17
3971;3971;4
3972;3972;3
3973;3973;1
3974;3974;1
3975;3975;3
3976;3976;1
3977;3977;1
3978;3978;7
3979;3979;1
3980;3980;3
3981;3981;1
3982;3982;18
3983;3983;14
3984;3984;5
3985;3985;15
3986;3986;12
3987;3987;16
3988;3988;11
3989;3989;14
3990;3990;3
3991;3991;9
3992;3992;4
3993;3993;1
3994;3994;3
3995;3995;14
3996;3996;2
3997;3997;16
3998;3998;4
3999;3999;18
4000;4000;12
4001;4001;1
4002;4002;16
4003;4003;9
4004;4004;2
4005;4005;14
4006;4006;16
4007;4007;12
4008;4008;3
4009;4009;1
4010;4010;2
4011;4011;1
4012;4012;3
4013;4013;13
4014;4014;2
4015;4015;4
4016;4016;14
4017;4017;6
4018;4018;1
4019;4019;12
4020;4020;15
4021;4021;1
4022;4022;2
4023;4023;1
4024;4024;14
4025;4025;1
4026;4026;6
4027;4027;5
4028;4028;8
4029;4029;1
4030;4030;16
4031;4031;4
4032;4032;6
4033;4033;13
4034;4034;14
4035;4035;19
4036;4036;15
4037;4037;15
4038;4038;14
4039;4039;14
4040;4040;3
4041;4041;2
4042;4042;5
4043;4043;1
4044;4044;3
4045;4045;4
4046;4046;17
4047;4047;5
4048;4048;12
4049;4049;15
4050;4050;1
4051;4051;13
4052;4052;9
4053;4053;4
4054;4054;27
4055;4055;4
4056;4056;3
4057;4057;38
4058;4058;4
4059;4059;6
4060;4060;12
4061;4061;12
4062;4062;5
4063;4063;1
4064;4064;12
4065;4065;20
4066;4066;13
4067;4067;12
4068;4068;1
4069;4069;1
4070;4070;1
4071;4071;1
4072;4072;1
4073;4073;1
4074;4074;1
4075;4075;1
4076;4076;1
4077;4077;23
4078;4078;18
4079;4079;1
4080;4080;4
4081;4081;2
4082;4082;12
4083;4083;3
4084;4084;4
4085;4085;16
4086;4086;17
4087;4087;6
4088;4088;6
4089;4089;8
4090;4090;3
4091;4091;2
4092;4092;2
4093;4093;11
4094;4094;30
4095;4095;15
4096;4096;5
4097;4097;43
4098;4098;7
4099;4099;15
4100;4100;12
4101;4101;15
4102;4102;13
4103;4103;3
4104;4104;8
4105;4105;4
4106;4106;2
4107;4107;13
4108;4108;13
4109;4109;3
4110;4110;2
4111;4111;15
4112;4112;3
4113;4113;6
4114;4114;11
4115;4115;6
4116;4116;4
4117;4117;4
4118;4118;1
4119;4119;2
4120;4120;16
4121;4121;14
4122;4122;15
4123;4123;3
4124;4124;1
4125;4125;17
4126;4126;11
4127;4127;18
4128;4128;18
4129;4129;14
4130;4130;2
4131;4131;8
4132;4132;9
4133;4133;2
4134;4134;1
4135;4135;3
4136;4136;1
4137;4137;12
4138;4138;14
4139;4139;18
4140;4140;14
4141;4141;10
4142;4142;18
4143;4143;9
4144;4144;11
4145;4145;3
4146;4146;1
4147;4147;15
4148;4148;12
4149;4149;11
4150;4150;12
4151;4151;7
4152;4152;12
4153;4153;1
4154;4154;3
4155;4155;14
4156;4156;11
4157;4157;11
4158;4158;4
4159;4159;18
4160;4160;6
4161;4161;4
4162;4162;5
4163;4163;7
4164;4164;1
4165;4165;2
4166;4166;21
4167;4167;2
4168;4168;1
4169;4169;10
4170;4170;11
4171;4171;5
4172;4172;3
4173;4173;17
4174;4174;4
4175;4175;2
4176;4176;4
4177;4177;1
4178;4178;1
4179;4179;3
4180;4180;5
4181;4181;6
4182;4182;4
4183;4183;5
4184;4184;14
4185;4185;10
4186;4186;4
4187;4187;9
4188;4188;4
4189;4189;13
4190;4190;16
4191;4191;14
4192;4192;14
4193;4193;9
4194;4194;13
4195;4195;8
4196;4196;1
4197;4197;11
4198;4198;2
4199;4199;18
4200;4200;1
4201;4201;17
4202;4202;15
4203;4203;8
4204;4204;5
4205;4205;12
4206;4206;7
4207;4207;1
4208;4208;5
4209;4209;5
4210;4210;2
4211;4211;1
4212;4212;16
4213;4213;3
4214;4214;1
4215;4215;13
4216;4216;3
4217;4217;6
4218;4218;7
4219;4219;6
4220;4220;9
4221;4221;1
4222;4222;11
4223;4223;15
4224;4224;17
4225;4225;5
4226;4226;20
4227;4227;3
4228;4228;1
4229;4229;1
4230;4230;4
4231;4231;2
4232;4232;12
4233;4233;3
4234;4234;1
4235;4235;3
4236;4236;2
4237;4237;11
4238;4238;8
4239;4239;13
4240;4240;5
4241;4241;4
4242;4242;3
4243;4243;2
4244;4244;15
4245;4245;15
4246;4246;9
4247;4247;10
4248;4248;14
4249;4249;17
4250;4250;5
4251;4251;8
4252;4252;1
4253;4253;1
4254;4254;14
4255;4255;5
4256;4256;6
4257;4257;5
4258;4258;2
4259;4259;3
4260;4260;3
4261;4261;15
4262;4262;5
4263;4263;5
4264;4264;6
4265;4265;1
4266;4266;1
4267;4267;1
4268;4268;14
4269;4269;10
4270;4270;13
4271;4271;4
4272;4272;3
4273;4273;1
4274;4274;18
4275;4275;11
4276;4276;12
4277;4277;14
4278;4278;1
4279;4279;14
4280;4280;3
4281;4281;6
4282;4282;11
4283;4283;2
4284;4284;1
4285;4285;7
4286;4286;15
4287;4287;3
4288;4288;2
4289;4289;14
4290;4290;2
4291;4291;11
4292;4292;3
4293;4293;9
4294;4294;14
4295;4295;9
4296;4296;2
4297;4297;4
4298;4298;2
4299;4299;19
4300;4300;2
4301;4301;2
4302;4302;2
4303;4303;16
4304;4304;3
4305;4305;5
4306;4306;3
4307;4307;4
4308;4308;3
4309;4309;14
4310;4310;3
4311;4311;4
4312;4312;13
4313;4313;15
4314;4314;1
4315;4315;18
4316;4316;1
4317;4317;2
4318;4318;13
4319;4319;2
4320;4320;2
4321;4321;4
4322;4322;12
4323;4323;1
4324;4324;13
4325;4325;3
4326;4326;13
4327;4327;5
4328;4328;13
4329;4329;13
4330;4330;6
4331;4331;13
4332;4332;1
4333;4333;5
4334;4334;7
4335;4335;7
4336;4336;12
4337;4337;3
4338;4338;11
4339;4339;1
4340;4340;5
4341;4341;5
4342;4342;16
4343;4343;9
4344;4344;13
4345;4345;3
4346;4346;2
4347;4347;2
4348;4348;3
4349;4349;15
4350;4350;3
4351;4351;1
4352;4352;21
4353;4353;23
4354;4354;14
4355;4355;17
4356;4356;15
4357;4357;3
4358;4358;7
4359;4359;4
4360;4360;2
4361;4361;4
4362;4362;15
4363;4363;11
4364;4364;14
4365;4365;4
4366;4366;12
4367;4367;1
4368;4368;9
4369;4369;18
4370;4370;4
4371;4371;3
4372;4372;1
4373;4373;11
4374;4374;14
4375;4375;2
4376;4376;3
4377;4377;3
4378;4378;14
4379;4379;8
4380;4380;10
4381;4381;1
4382;4382;13
4383;4383;8
4384;4384;8
4385;4385;11
4386;4386;16
4387;4387;2
4388;4388;11
4389;4389;7
4390;4390;3
4391;4391;18
4392;4392;2
4393;4393;1
4394;4394;15
4395;4395;14
4396;4396;3
4397;4397;4
4398;4398;13
4399;4399;1
4400;4400;1
4401;4401;11
4402;4402;12
4403;4403;20
4404;4404;14
4405;4405;3
4406;4406;11
4407;4407;21
4408;4408;1
4409;4409;5
4410;4410;2
4411;4411;15
4412;4412;12
4413;4413;2
4414;4414;3
4415;4415;2
4416;4416;15
4417;4417;15
4418;4418;4
4419;4419;4
4420;4420;14
4421;4421;1
4422;4422;2
4423;4423;11
4424;4424;1
4425;4425;14
4426;4426;11
4427;4427;4
4428;4428;2
4429;4429;4
4430;4430;12
4431;4431;1
4432;4432;5
4433;4433;3
4434;4434;4
4435;4435;4
4436;4436;3
4437;4437;19
4438;4438;10
4439;4439;11
4440;4440;1
4441;4441;7
4442;4442;1
4443;4443;1
4444;4444;1
4445;4445;2
4446;4446;1
4447;4447;2
4448;4448;12
4449;4449;1
4450;4450;1
4451;4451;13
4452;4452;1
4453;4453;1
4454;4454;1
4455;4455;1
4456;4456;1
4457;4457;1
4458;4458;1
4459;4459;12
4460;4460;2
4461;4461;5
4462;4462;16
4463;4463;1
4464;4464;2
4465;4465;21
4466;4466;1
4467;4467;12
4468;4468;7
4469;4469;9
4470;4470;2
4471;4471;12
4472;4472;1
4473;4473;11
4474;4474;1
4475;4475;12
4476;4476;2
4477;4477;7
4478;4478;10
4479;4479;12
4480;4480;11
4481;4481;4
4482;4482;2
4483;4483;3
4484;4484;11
4485;4485;11
4486;4486;11
4487;4487;1
4488;4488;15
4489;4489;11
4490;4490;1
4491;4491;16
4492;4492;14
4493;4493;12
4494;4494;14
4495;4495;14
4496;4496;41
4497;4497;4
4498;4498;12
4499;4499;15
4500;4500;1
4501;4501;2
4502;4502;3
4503;4503;1
4504;4504;14
4505;4505;16
4506;4506;11
4507;4507;4
4508;4508;1
4509;4509;3
4510;4510;2
4511;4511;4
4512;4512;2
4513;4513;11
4514;4514;1
4515;4515;3
4516;4516;12
4517;4517;1
4518;4518;2
4519;4519;4
4520;4520;3
4521;4521;11
4522;4522;13
4523;4523;2
4524;4524;16
4525;4525;19
4526;4526;15
4527;4527;2
4528;4528;1
4529;4529;5
4530;4530;15
4531;4531;2
4532;4532;2
4533;4533;2
4534;4534;13
4535;4535;1
4536;4536;16
4537;4537;5
4538;4538;12
4539;4539;1
4540;4540;1
4541;4541;1
4542;4542;3
4543;4543;1
4544;4544;4
4545;4545;1
4546;4546;17
4547;4547;1
4548;4548;3
4549;4549;3
4550;4550;6
4551;4551;3
4552;4552;12
4553;4553;3
4554;4554;1
4555;4555;19
4556;4556;6
4557;4557;3
4558;4558;1
4559;4559;2
4560;4560;16
4561;4561;2
4562;4562;3
4563;4563;1
4564;4564;17
4565;4565;1
4566;4566;4
4567;4567;1
4568;4568;15
4569;4569;12
4570;4570;12
4571;4571;14
4572;4572;5
4573;4573;2
4574;4574;8
4575;4575;16
4576;4576;11
4577;4577;5
4578;4578;1
4579;4579;8
4580;4580;14
4581;4581;1
4582;4582;2
4583;4583;15
4584;4584;17
4585;4585;12
4586;4586;13
4587;4587;13
4588;4588;11
4589;4589;12
4590;4590;7
4591;4591;7
4592;4592;14
4593;4593;15
4594;4594;1
4595;4595;5
4596;4596;6
4597;4597;1
4598;4598;1
4599;4599;2
4600;4600;2
4601;4601;4
4602;4602;5
4603;4603;3
4604;4604;1
4605;4605;4
4606;4606;15
4607;4607;2
4608;4608;3
4609;4609;32
4610;4610;16
4611;4611;20
4612;4612;8
4613;4613;6
4614;4614;1
4615;4615;2
4616;4616;2
4617;4617;17
4618;4618;2
4619;4619;7
4620;4620;12
4621;4621;6
4622;4622;1
4623;4623;8
4624;4624;8
4625;4625;1
4626;4626;11
4627;4627;10
4628;4628;15
4629;4629;5
4630;4630;5
4631;4631;16
4632;4632;12
4633;4633;1
4634;4634;6
4635;4635;1
4636;4636;2
4637;4637;4
4638;4638;1
4639;4639;2
4640;4640;1
4641;4641;16
4642;4642;2
4643;4643;25
4644;4644;3
4645;4645;11
4646;4646;2
4647;4647;1
4648;4648;12
4649;4649;5
4650;4650;3
4651;4651;1
4652;4652;8
4653;4653;1
4654;4654;6
4655;4655;20
4656;4656;2
4657;4657;15
4658;4658;11
4659;4659;8
4660;4660;15
4661;4661;1
4662;4662;3
4663;4663;1
4664;4664;22
4665;4665;6
4666;4666;12
4667;4667;1
4668;4668;1
4669;4669;1
4670;4670;11
4671;4671;1
4672;4672;4
4673;4673;38
4674;4674;5
4675;4675;16
4676;4676;3
4677;4677;2
4678;4678;3
4679;4679;12
4680;4680;5
4681;4681;16
4682;4682;20
4683;4683;4
4684;4684;2
4685;4685;10
4686;4686;3
4687;4687;18
4688;4688;14
4689;4689;2
4690;4690;12
4691;4691;13
4692;4692;14
4693;4693;13
4694;4694;15
4695;4695;13
4696;4696;8
4697;4697;2
4698;4698;7
4699;4699;19
4700;4700;12
4701;4701;3
4702;4702;2
4703;4703;8
4704;4704;12
4705;4705;15
4706;4706;6
4707;4707;1
4708;4708;13
4709;4709;14
4710;4710;2
4711;4711;17
4712;4712;12
4713;4713;12
4714;4714;3
4715;4715;8
4716;4716;11
4717;4717;16
4718;4718;13
4719;4719;13
4720;4720;12
4721;4721;2
4722;4722;2
4723;4723;1
4724;4724;2
4725;4725;2
4726;4726;1
4727;4727;15
4728;4728;14
4729;4729;18
4730;4730;1
4731;4731;14
4732;4732;4
4733;4733;2
4734;4734;1
4735;4735;10
4736;4736;5
4737;4737;4
4738;4738;1
4739;4739;11
4740;4740;9
4741;4741;1
4742;4742;1
4743;4743;4
4744;4744;12
4745;4745;20
4746;4746;9
4747;4747;2
4748;4748;1
4749;4749;4
4750;4750;6
4751;4751;13
4752;4752;13
4753;4753;10
4754;4754;11
4755;4755;9
4756;4756;1
4757;4757;4
4758;4758;5
4759;4759;17
4760;4760;3
4761;4761;4
4762;4762;1
4763;4763;8
4764;4764;7
4765;4765;24
4766;4766;1
4767;4767;3
4768;4768;1
4769;4769;19
4770;4770;1
4771;4771;12
4772;4772;7
4773;4773;1
4774;4774;3
4775;4775;6
4776;4776;2
4777;4777;13
4778;4778;12
4779;4779;15
4780;4780;16
4781;4781;1
4782;4782;12
4783;4783;3
4784;4784;6
4785;4785;1
4786;4786;1
4787;4787;3
4788;4788;4
4789;4789;2
4790;4790;6
4791;4791;1
4792;4792;6
4793;4793;3
4794;4794;18
4795;4795;1
4796;4796;1
4797;4797;1
4798;4798;17
4799;4799;1
4800;4800;13
4801;4801;1
4802;4802;5
4803;4803;4
4804;4804;17
4805;4805;1
4806;4806;19
4807;4807;14
4808;4808;1
4809;4809;1
4810;4810;1
4811;4811;13
4812;4812;2
4813;4813;13
4814;4814;3
4815;4815;2
4816;4816;13
4817;4817;12
4818;4818;4
4819;4819;16
4820;4820;1
4821;4821;5
4822;4822;13
4823;4823;3
4824;4824;4
4825;4825;6
4826;4826;13
4827;4827;1
4828;4828;1
4829;4829;14
4830;4830;12
4831;4831;11
4832;4832;3
4833;4833;1
4834;4834;11
4835;4835;3
4836;4836;2
4837;4837;13
4838;4838;13
4839;4839;15
4840;4840;1
4841;4841;1
4842;4842;1
4843;4843;9
4844;4844;4
4845;4845;2
4846;4846;8
4847;4847;1
4848;4848;12
4849;4849;2
4850;4850;1
4851;4851;1
4852;4852;11
4853;4853;4
4854;4854;14
4855;4855;13
4856;4856;2
4857;4857;2
4858;4858;3
4859;4859;1
4860;4860;1
4861;4861;14
4862;4862;16
4863;4863;7
4864;4864;17
4865;4865;10
4866;4866;13
4867;4867;12
4868;4868;14
4869;4869;12
4870;4870;28
4871;4871;2
4872;4872;3
4873;4873;2
4874;4874;14
4875;4875;16
4876;4876;1
4877;4877;1
4878;4878;11
4879;4879;1
4880;4880;1
4881;4881;1
4882;4882;1
4883;4883;1
4884;4884;1
4885;4885;1
4886;4886;3
4887;4887;1
4888;4888;3
4889;4889;1
4890;4890;1
4891;4891;1
4892;4892;1
4893;4893;1
4894;4894;1
4895;4895;1
4896;4896;1
4897;4897;1
4898;4898;1
4899;4899;1
4900;4900;3
4901;4901;1
4902;4902;1
4903;4903;14
4904;4904;1
4905;4905;4
4906;4906;1
4907;4907;4
4908;4908;1
4909;4909;12
4910;4910;11
4911;4911;1
4912;4912;3
4913;4913;12
4914;4914;1
4915;4915;1
4916;4916;6
4917;4917;3
4918;4918;4
4919;4919;4
4920;4920;12
4921;4921;2
4922;4922;2
4923;4923;11
4924;4924;1
4925;4925;1
4926;4926;3
4927;4927;2
4928;4928;12
4929;4929;7
4930;4930;11
4931;4931;12
4932;4932;3
4933;4933;1
4934;4934;1
4935;4935;1
4936;4936;15
4937;4937;18
4938;4938;1
4939;4939;2
4940;4940;2
4941;4941;1
4942;4942;10
4943;4943;2
4944;4944;2
4945;4945;1
4946;4946;11
4947;4947;21
4948;4948;3
4949;4949;12
4950;4950;4
4951;4951;12
4952;4952;4
4953;4953;7
4954;4954;7
4955;4955;15
4956;4956;12
4957;4957;17
4958;4958;6
4959;4959;15
4960;4960;14
4961;4961;1
4962;4962;3
4963;4963;1
4964;4964;12
4965;4965;5
4966;4966;6
4967;4967;4
4968;4968;1
4969;4969;12
4970;4970;9
4971;4971;3
4972;4972;9
4973;4973;7
4974;4974;1
4975;4975;8
4976;4976;9
4977;4977;14
4978;4978;1
4979;4979;2
4980;4980;15
4981;4981;13
4982;4982;3
4983;4983;8
4984;4984;12
4985;4985;5
4986;4986;3
4987;4987;21
4988;4988;12
4989;4989;4
4990;4990;15
4991;4991;1
4992;4992;13
4993;4993;7
4994;4994;2
4995;4995;1
4996;4996;19
4997;4997;5
4998;4998;6
4999;4999;4
5000;5000;8
5001;5001;7
5002;5002;4
5003;5003;11
5004;5004;1
5005;5005;1
5006;5006;13
5007;5007;3
5008;5008;9
5009;5009;4
5010;5010;10
5011;5011;7
5012;5012;1
5013;5013;3
5014;5014;11
5015;5015;16
5016;5016;6
5017;5017;16
5018;5018;5
5019;5019;4
5020;5020;11
5021;5021;8
5022;5022;1
5023;5023;2
5024;5024;1
5025;5025;12
5026;5026;25
5027;5027;1
5028;5028;6
5029;5029;13
5030;5030;3
5031;5031;4
5032;5032;14
5033;5033;7
5034;5034;1
5035;5035;1
5036;5036;4
5037;5037;1
5038;5038;13
5039;5039;1
5040;5040;6
5041;5041;2
5042;5042;1
5043;5043;15
5044;5044;4
5045;5045;2
5046;5046;14
5047;5047;8
5048;5048;13
5049;5049;10
5050;5050;4
5051;5051;4
5052;5052;4
5053;5053;1
5054;5054;2
5055;5055;12
5056;5056;1
5057;5057;11
5058;5058;10
5059;5059;1
5060;5060;12
5061;5061;1
5062;5062;12
5063;5063;1
5064;5064;20
5065;5065;13
5066;5066;14
5067;5067;13
5068;5068;3
5069;5069;2
5070;5070;3
5071;5071;3
5072;5072;1
5073;5073;6
5074;5074;12
5075;5075;12
5076;5076;1
5077;5077;1
5078;5078;3
5079;5079;14
5080;5080;11
5081;5081;16
5082;5082;21
5083;5083;4
5084;5084;3
5085;5085;1
5086;5086;15
5087;5087;11
5088;5088;14
5089;5089;12
5090;5090;2
5091;5091;10
5092;5092;11
5093;5093;2
5094;5094;1
5095;5095;3
5096;5096;19
5097;5097;1
5098;5098;1
5099;5099;1
5100;5100;1
5101;5101;1
5102;5102;1
5103;5103;1
5104;5104;1
5105;5105;1
5106;5106;1
5107;5107;12
5108;5108;1
5109;5109;13
5110;5110;3
5111;5111;12
5112;5112;11
5113;5113;4
5114;5114;2
5115;5115;2
5116;5116;10
5117;5117;2
5118;5118;6
5119;5119;12
5120;5120;2
5121;5121;5
5122;5122;10
5123;5123;14
5124;5124;2
5125;5125;3
5126;5126;2
5127;5127;11
5128;5128;16
5129;5129;2
5130;5130;16
5131;5131;5
5132;5132;15
5133;5133;1
5134;5134;3
5135;5135;15
5136;5136;7
5137;5137;5
5138;5138;1
5139;5139;17
5140;5140;3
5141;5141;1
5142;5142;14
5143;5143;16
5144;5144;12
5145;5145;13
5146;5146;4
5147;5147;14
5148;5148;11
5149;5149;22
5150;5150;12
5151;5151;3
5152;5152;18
5153;5153;3
5154;5154;9
5155;5155;1
5156;5156;16
5157;5157;3
5158;5158;2
5159;5159;1
5160;5160;4
5161;5161;12
5162;5162;1
5163;5163;1
5164;5164;4
5165;5165;5
5166;5166;13
5167;5167;1
5168;5168;11
5169;5169;6
5170;5170;1
5171;5171;1
5172;5172;15
5173;5173;14
5174;5174;1
5175;5175;11
5176;5176;1
5177;5177;2
5178;5178;2
5179;5179;4
5180;5180;12
5181;5181;14
5182;5182;2
5183;5183;1
5184;5184;16
5185;5185;14
5186;5186;2
5187;5187;11
5188;5188;11
5189;5189;12
5190;5190;2
5191;5191;13
5192;5192;18
5193;5193;3
5194;5194;3
5195;5195;5
5196;5196;12
5197;5197;12
5198;5198;9
5199;5199;6
5200;5200;4
5201;5201;16
5202;5202;1
5203;5203;3
5204;5204;11
5205;5205;14
5206;5206;17
5207;5207;13
5208;5208;1
5209;5209;16
5210;5210;2
5211;5211;12
5212;5212;4
5213;5213;4
5214;5214;5
5215;5215;16
5216;5216;21
5217;5217;6
5218;5218;4
5219;5219;1
5220;5220;1
5221;5221;3
5222;5222;11
5223;5223;16
5224;5224;15
5225;5225;15
5226;5226;1
5227;5227;2
5228;5228;14
5229;5229;4
5230;5230;1
5231;5231;15
5232;5232;14
5233;5233;15
5234;5234;8
5235;5235;1
5236;5236;11
5237;5237;3
5238;5238;14
5239;5239;1
5240;5240;11
5241;5241;12
5242;5242;11
5243;5243;1
5244;5244;1
5245;5245;1
5246;5246;1
5247;5247;12
5248;5248;9
5249;5249;1
5250;5250;1
5251;5251;1
5252;5252;11
5253;5253;1
5254;5254;13
5255;5255;12
5256;5256;11
5257;5257;3
5258;5258;14
5259;5259;4
5260;5260;6
5261;5261;4
5262;5262;7
5263;5263;1
5264;5264;6
5265;5265;1
5266;5266;3
5267;5267;6
5268;5268;1
5269;5269;2
5270;5270;13
5271;5271;5
5272;5272;12
5273;5273;2
5274;5274;10
5275;5275;2
5276;5276;11
5277;5277;2
5278;5278;1
5279;5279;4
5280;5280;1
5281;5281;1
5282;5282;15
5283;5283;5
5284;5284;19
5285;5285;14
5286;5286;8
5287;5287;3
5288;5288;16
5289;5289;5
5290;5290;2
5291;5291;1
5292;5292;13
5293;5293;11
5294;5294;1
5295;5295;14
5296;5296;2
5297;5297;17
5298;5298;13
5299;5299;11
5300;5300;1
5301;5301;10
5302;5302;16
5303;5303;7
5304;5304;1
5305;5305;2
5306;5306;8
5307;5307;14
5308;5308;3
5309;5309;5
5310;5310;14
5311;5311;2
5312;5312;1
5313;5313;1
5314;5314;11
5315;5315;26
5316;5316;2
5317;5317;2
5318;5318;2
5319;5319;6
5320;5320;12
5321;5321;11
5322;5322;7
5323;5323;2
5324;5324;1
5325;5325;5
5326;5326;3
5327;5327;7
5328;5328;1
5329;5329;20
5330;5330;15
5331;5331;3
5332;5332;1
5333;5333;3
5334;5334;2
5335;5335;12
5336;5336;4
5337;5337;4
5338;5338;8
5339;5339;3
5340;5340;1
5341;5341;16
5342;5342;14
5343;5343;6
5344;5344;2
5345;5345;4
5346;5346;10
5347;5347;17
5348;5348;1
5349;5349;14
5350;5350;12
5351;5351;3
5352;5352;11
5353;5353;11
5354;5354;14
5355;5355;13
5356;5356;1
5357;5357;5
5358;5358;9
5359;5359;11
5360;5360;7
5361;5361;2
5362;5362;5
5363;5363;4
5364;5364;2
5365;5365;2
5366;5366;9
5367;5367;4
5368;5368;1
5369;5369;5
5370;5370;1
5371;5371;3
5372;5372;20
5373;5373;11
5374;5374;1
5375;5375;2
5376;5376;15
5377;5377;3
5378;5378;2
5379;5379;2
5380;5380;7
5381;5381;1
5382;5382;2
5383;5383;3
5384;5384;4
5385;5385;19
5386;5386;15
5387;5387;9
5388;5388;6
5389;5389;9
5390;5390;5
5391;5391;7
5392;5392;2
5393;5393;1
5394;5394;1
5395;5395;1
5396;5396;4
5397;5397;3
5398;5398;14
5399;5399;2
5400;5400;1
5401;5401;4
5402;5402;12
5403;5403;22
5404;5404;1
5405;5405;9
5406;5406;18
5407;5407;3
5408;5408;15
5409;5409;5
5410;5410;2
5411;5411;2
5412;5412;5
5413;5413;12
5414;5414;1
5415;5415;13
5416;5416;15
5417;5417;2
5418;5418;1
5419;5419;1
5420;5420;2
5421;5421;1
5422;5422;1
5423;5423;11
5424;5424;15
5425;5425;13
5426;5426;2
5427;5427;6
5428;5428;11
5429;5429;10
5430;5430;2
5431;5431;11
5432;5432;16
5433;5433;4
5434;5434;3
5435;5435;3
5436;5436;1
5437;5437;11
5438;5438;1
5439;5439;4
5440;5440;6
5441;5441;4
5442;5442;16
5443;5443;13
5444;5444;11
5445;5445;3
5446;5446;11
5447;5447;14
5448;5448;1
5449;5449;1
5450;5450;13
5451;5451;1
5452;5452;3
5453;5453;17
5454;5454;1
5455;5455;2
5456;5456;14
5457;5457;1
5458;5458;4
5459;5459;10
5460;5460;2
5461;5461;3
5462;5462;1
5463;5463;2
5464;5464;1
5465;5465;2
5466;5466;12
5467;5467;2
5468;5468;14
5469;5469;12
5470;5470;2
5471;5471;1
5472;5472;12
5473;5473;2
5474;5474;2
5475;5475;1
5476;5476;4
5477;5477;4
5478;5478;15
5479;5479;3
5480;5480;13
5481;5481;1
5482;5482;10
5483;5483;2
5484;5484;1
5485;5485;13
5486;5486;1
5487;5487;8
5488;5488;18
5489;5489;1
5490;5490;1
5491;5491;4
5492;5492;1
